,city,year,population
13067,Neseici,1987,0
13068,Neseici,1988,0
13069,Neseici,1989,0
13070,Neseici,1990,0
13071,Neseici,1991,0
13072,Neseici,1992,0
13073,Neseici,1993,0
13074,Neseici,1994,0
13075,Neseici,1995,0
13076,Neseici,1996,0
13077,Neseici,1997,0
13078,Neseici,1998,0
13079,Neseici,1999,0
13080,Neseici,2000,0
13081,Neseici,2001,0
13082,Neseici,2002,0
13083,Neseici,2003,0
13084,Neseici,2004,0
13085,Neseici,2005,0
13086,Neseici,2006,0
13087,Neseici,2007,0
13088,Neseici,2008,0
13089,Neseici,2009,0
13090,Neseici,2010,0
13091,Neseici,2011,0
13092,Neseici,2012,0
13093,Neseici,2013,0
13094,Neseici,2014,0
13095,Neseici,2015,0
13096,Neseici,2016,0
13097,Neseici,2017,0
13098,Neseici,2018,0
13099,Neseici,2019,0
13100,Cemisgezek district,1970,0
13101,Cemisgezek district,1971,0
13102,Cemisgezek district,1972,0
13103,Cemisgezek district,1973,0
13104,Cemisgezek district,1974,0
13105,Cemisgezek district,1975,0
13106,Cemisgezek district,1976,0
13107,Cemisgezek district,1977,0
13108,Cemisgezek district,1978,0
13109,Cemisgezek district,1979,0
13110,Cemisgezek district,1980,0
13111,Cemisgezek district,1981,0
13112,Cemisgezek district,1982,0
13113,Cemisgezek district,1983,0
13114,Cemisgezek district,1984,0
13115,Cemisgezek district,1985,0
13116,Cemisgezek district,1986,0
13117,Cemisgezek district,1987,0
13118,Cemisgezek district,1988,0
13119,Cemisgezek district,1989,0
13120,Cemisgezek district,1990,0
13121,Cemisgezek district,1991,0
13122,Cemisgezek district,1992,0
13123,Cemisgezek district,1993,0
13124,Cemisgezek district,1994,0
13125,Cemisgezek district,1995,0
13126,Cemisgezek district,1996,0
13127,Cemisgezek district,1997,0
13128,Cemisgezek district,1998,0
13129,Cemisgezek district,1999,0
13130,Cemisgezek district,2000,0
13131,Cemisgezek district,2001,0
13132,Cemisgezek district,2002,0
13133,Cemisgezek district,2003,0
13134,Cemisgezek district,2004,0
13135,Cemisgezek district,2005,0
13136,Cemisgezek district,2006,0
13137,Cemisgezek district,2007,0
13138,Cemisgezek district,2008,0
13139,Cemisgezek district,2009,0
13140,Cemisgezek district,2010,0
13141,Cemisgezek district,2011,0
13142,Cemisgezek district,2012,0
13143,Cemisgezek district,2013,0
13144,Cemisgezek district,2014,0
13145,Cemisgezek district,2015,0
13146,Cemisgezek district,2016,0
13147,Cemisgezek district,2017,0
13148,Cemisgezek district,2018,0
13149,Cemisgezek district,2019,0
13150,Qala Baland,1970,0
13151,Qala Baland,1971,0
13152,Qala Baland,1972,0
13153,Qala Baland,1973,0
13154,Qala Baland,1974,0
13155,Qala Baland,1975,0
13156,Qala Baland,1976,0
13157,Qala Baland,1977,0
13158,Qala Baland,1978,0
13159,Qala Baland,1979,0
13160,Qala Baland,1980,0
13161,Qala Baland,1981,0
13162,Qala Baland,1982,0
13163,Qala Baland,1983,0
13164,Qala Baland,1984,0
13165,Qala Baland,1985,0
13166,Qala Baland,1986,0
13167,Qala Baland,1987,0
13168,Qala Baland,1988,0
13169,Qala Baland,1989,0
13170,Qala Baland,1990,0
13171,Qala Baland,1991,0
13172,Qala Baland,1992,0
13173,Qala Baland,1993,0
13174,Qala Baland,1994,0
13175,Qala Baland,1995,0
13176,Qala Baland,1996,0
13177,Qala Baland,1997,0
13178,Qala Baland,1998,0
13179,Qala Baland,1999,0
13180,Qala Baland,2000,0
13181,Qala Baland,2001,0
13182,Qala Baland,2002,0
13183,Qala Baland,2003,0
13184,Qala Baland,2004,0
13185,Qala Baland,2005,0
13186,Qala Baland,2006,0
13187,Qala Baland,2007,0
13188,Qala Baland,2008,0
13189,Qala Baland,2009,0
13190,Qala Baland,2010,0
13191,Qala Baland,2011,0
13192,Qala Baland,2012,0
13193,Qala Baland,2013,0
13194,Qala Baland,2014,0
13195,Qala Baland,2015,0
13196,Qala Baland,2016,0
13197,Qala Baland,2017,0
13198,Qala Baland,2018,0
13199,Qala Baland,2019,0
13200,Ukah,1970,0
13201,Ukah,1971,0
13202,Ukah,1972,0
13203,Ukah,1973,0
13204,Ukah,1974,0
13205,Ukah,1975,0
13206,Ukah,1976,0
13207,Ukah,1977,0
13208,Ukah,1978,0
13209,Ukah,1979,0
13210,Ukah,1980,0
13211,Ukah,1981,0
13212,Ukah,1982,0
13213,Ukah,1983,0
13214,Ukah,1984,0
13215,Ukah,1985,0
13216,Ukah,1986,0
13217,Ukah,1987,0
13218,Ukah,1988,0
13219,Ukah,1989,0
13220,Ukah,1990,0
13221,Ukah,1991,0
13222,Ukah,1992,0
13223,Ukah,1993,0
13224,Ukah,1994,0
13225,Ukah,1995,0
13226,Ukah,1996,0
13227,Ukah,1997,0
13228,Ukah,1998,0
13229,Ukah,1999,0
13230,Ukah,2000,0
13231,Ukah,2001,0
13232,Ukah,2002,0
13233,Ukah,2003,0
13234,Ukah,2004,0
13235,Ukah,2005,0
13236,Ukah,2006,0
13237,Ukah,2007,0
13238,Ukah,2008,0
13239,Ukah,2009,0
13240,Ukah,2010,0
13241,Ukah,2011,0
13242,Ukah,2012,0
13243,Ukah,2013,0
13244,Ukah,2014,0
13245,Ukah,2015,0
13246,Ukah,2016,0
13247,Ukah,2017,0
13248,Ukah,2018,0
13249,Ukah,2019,0
13250,Changuane district,1970,0
13251,Changuane district,1971,0
13252,Changuane district,1972,0
13253,Changuane district,1973,0
13254,Changuane district,1974,0
13255,Changuane district,1975,0
13256,Changuane district,1976,0
13257,Changuane district,1977,0
13258,Changuane district,1978,0
13259,Changuane district,1979,0
13260,Changuane district,1980,0
13261,Changuane district,1981,0
13262,Changuane district,1982,0
13263,Changuane district,1983,0
13264,Changuane district,1984,0
13265,Changuane district,1985,0
13266,Changuane district,1986,0
13267,Changuane district,1987,0
13268,Changuane district,1988,0
13269,Changuane district,1989,0
13270,Changuane district,1990,0
13271,Changuane district,1991,0
13272,Changuane district,1992,0
13273,Changuane district,1993,0
13274,Changuane district,1994,0
13275,Changuane district,1995,0
13276,Changuane district,1996,0
13277,Changuane district,1997,0
13278,Changuane district,1998,0
13279,Changuane district,1999,0
13280,Changuane district,2000,0
13281,Changuane district,2001,0
13282,Changuane district,2002,0
13283,Changuane district,2003,0
13284,Changuane district,2004,0
13285,Changuane district,2005,0
13286,Changuane district,2006,0
13287,Changuane district,2007,0
13288,Changuane district,2008,0
13289,Changuane district,2009,0
13290,Changuane district,2010,0
13291,Changuane district,2011,0
13292,Changuane district,2012,0
13293,Changuane district,2013,0
13294,Changuane district,2014,0
13295,Changuane district,2015,0
13296,Changuane district,2016,0
13297,Changuane district,2017,0
13298,Changuane district,2018,0
13299,Changuane district,2019,0
13300,Kuwayr,1970,0
13301,Kuwayr,1971,0
13302,Kuwayr,1972,0
13303,Kuwayr,1973,0
13304,Kuwayr,1974,0
13305,Kuwayr,1975,0
13306,Kuwayr,1976,0
13307,Kuwayr,1977,0
13308,Kuwayr,1978,0
13309,Kuwayr,1979,0
13310,Kuwayr,1980,0
13311,Kuwayr,1981,0
13312,Kuwayr,1982,0
13313,Kuwayr,1983,0
13314,Kuwayr,1984,0
13315,Kuwayr,1985,0
13316,Kuwayr,1986,0
13317,Kuwayr,1987,0
13318,Kuwayr,1988,0
13319,Kuwayr,1989,0
13320,Kuwayr,1990,0
13321,Kuwayr,1991,0
13322,Kuwayr,1992,0
13323,Kuwayr,1993,0
13324,Kuwayr,1994,0
13325,Kuwayr,1995,0
13326,Kuwayr,1996,0
13327,Kuwayr,1997,0
13328,Kuwayr,1998,0
13329,Kuwayr,1999,0
13330,Kuwayr,2000,0
13331,Kuwayr,2001,0
13332,Kuwayr,2002,0
13333,Kuwayr,2003,0
13334,Kuwayr,2004,0
13335,Kuwayr,2005,0
13336,Kuwayr,2006,0
13337,Kuwayr,2007,0
13338,Kuwayr,2008,0
13339,Kuwayr,2009,0
13340,Kuwayr,2010,0
13341,Kuwayr,2011,0
13342,Kuwayr,2012,0
13343,Kuwayr,2013,0
13344,Kuwayr,2014,0
13345,Kuwayr,2015,0
13346,Kuwayr,2016,0
13347,Kuwayr,2017,0
13348,Kuwayr,2018,0
13349,Kuwayr,2019,0
13350,Aab Kalan,1970,0
13351,Aab Kalan,1971,0
13352,Aab Kalan,1972,0
13353,Aab Kalan,1973,0
13354,Aab Kalan,1974,0
13355,Aab Kalan,1975,0
13356,Aab Kalan,1976,0
13357,Aab Kalan,1977,0
13358,Aab Kalan,1978,0
13359,Aab Kalan,1979,0
13360,Aab Kalan,1980,0
13361,Aab Kalan,1981,0
13362,Aab Kalan,1982,0
13363,Aab Kalan,1983,0
13364,Aab Kalan,1984,0
13365,Aab Kalan,1985,0
13366,Aab Kalan,1986,0
13367,Aab Kalan,1987,0
13368,Aab Kalan,1988,0
13369,Aab Kalan,1989,0
13370,Aab Kalan,1990,0
13371,Aab Kalan,1991,0
13372,Aab Kalan,1992,0
13373,Aab Kalan,1993,0
13374,Aab Kalan,1994,0
13375,Aab Kalan,1995,0
13376,Aab Kalan,1996,0
13377,Aab Kalan,1997,0
13378,Aab Kalan,1998,0
13379,Aab Kalan,1999,0
13380,Aab Kalan,2000,0
13381,Aab Kalan,2001,0
13382,Aab Kalan,2002,0
13383,Aab Kalan,2003,0
13384,Aab Kalan,2004,0
13385,Aab Kalan,2005,0
13386,Aab Kalan,2006,0
13387,Aab Kalan,2007,0
13388,Aab Kalan,2008,0
13389,Aab Kalan,2009,0
13390,Aab Kalan,2010,0
13391,Aab Kalan,2011,0
13392,Aab Kalan,2012,0
13393,Aab Kalan,2013,0
13394,Aab Kalan,2014,0
13395,Aab Kalan,2015,0
13396,Aab Kalan,2016,0
13397,Aab Kalan,2017,0
13398,Aab Kalan,2018,0
13399,Aab Kalan,2019,0
13400,Bara district,1970,0
13401,Bara district,1971,0
13402,Bara district,1972,0
13403,Bara district,1973,0
13404,Bara district,1974,0
13405,Bara district,1975,0
13406,Bara district,1976,0
13407,Bara district,1977,0
13408,Bara district,1978,0
13409,Bara district,1979,0
13410,Bara district,1980,0
13411,Bara district,1981,0
13412,Bara district,1982,0
13413,Bara district,1983,0
13414,Bara district,1984,0
13415,Bara district,1985,0
13416,Bara district,1986,0
13417,Bara district,1987,0
13418,Bara district,1988,0
13419,Bara district,1989,0
13420,Bara district,1990,0
13421,Bara district,1991,0
13422,Bara district,1992,0
13423,Bara district,1993,0
13424,Bara district,1994,0
13425,Bara district,1995,0
13426,Bara district,1996,0
13427,Bara district,1997,0
13428,Bara district,1998,0
13429,Bara district,1999,0
13430,Bara district,2000,0
13431,Bara district,2001,0
13432,Bara district,2002,0
13433,Bara district,2003,0
13434,Bara district,2004,0
13435,Bara district,2005,0
13436,Bara district,2006,0
13437,Bara district,2007,0
13438,Bara district,2008,0
13439,Bara district,2009,0
13440,Bara district,2010,0
13441,Bara district,2011,0
13442,Bara district,2012,0
13443,Bara district,2013,0
13444,Bara district,2014,0
13445,Bara district,2015,0
13446,Bara district,2016,0
13447,Bara district,2017,0
13448,Bara district,2018,0
13449,Bara district,2019,0
13450,Gallarta,1970,0
13451,Gallarta,1971,0
13452,Gallarta,1972,0
13453,Gallarta,1973,0
13454,Gallarta,1974,0
13455,Gallarta,1975,0
13456,Gallarta,1976,0
13457,Gallarta,1977,0
13458,Gallarta,1978,0
13459,Gallarta,1979,0
13460,Gallarta,1980,0
13461,Gallarta,1981,0
13462,Gallarta,1982,0
13463,Gallarta,1983,0
13464,Gallarta,1984,0
13465,Gallarta,1985,0
13466,Gallarta,1986,0
13467,Gallarta,1987,0
13468,Gallarta,1988,0
13469,Gallarta,1989,0
13470,Gallarta,1990,0
13471,Gallarta,1991,0
13472,Gallarta,1992,0
13473,Gallarta,1993,0
13474,Gallarta,1994,0
13475,Gallarta,1995,0
13476,Gallarta,1996,0
13477,Gallarta,1997,0
13478,Gallarta,1998,0
13479,Gallarta,1999,0
13480,Gallarta,2000,0
13481,Gallarta,2001,0
13482,Gallarta,2002,0
13483,Gallarta,2003,0
13484,Gallarta,2004,0
13485,Gallarta,2005,0
13486,Gallarta,2006,0
13487,Gallarta,2007,0
13488,Gallarta,2008,0
13489,Gallarta,2009,0
13490,Gallarta,2010,0
13491,Gallarta,2011,0
13492,Gallarta,2012,0
13493,Gallarta,2013,0
13494,Gallarta,2014,0
13495,Gallarta,2015,0
13496,Gallarta,2016,0
13497,Gallarta,2017,0
13498,Gallarta,2018,0
13499,Gallarta,2019,0
13500,Kanjrur,1970,0
13501,Kanjrur,1971,0
13502,Kanjrur,1972,0
13503,Kanjrur,1973,0
13504,Kanjrur,1974,0
13505,Kanjrur,1975,0
13506,Kanjrur,1976,0
13507,Kanjrur,1977,0
13508,Kanjrur,1978,0
13509,Kanjrur,1979,0
13510,Kanjrur,1980,0
13511,Kanjrur,1981,0
13512,Kanjrur,1982,0
13513,Kanjrur,1983,0
13514,Kanjrur,1984,0
13515,Kanjrur,1985,0
13516,Kanjrur,1986,0
13517,Kanjrur,1987,0
13518,Kanjrur,1988,0
13519,Kanjrur,1989,0
13520,Kanjrur,1990,0
13521,Kanjrur,1991,0
13522,Kanjrur,1992,0
13523,Kanjrur,1993,0
13524,Kanjrur,1994,0
13525,Kanjrur,1995,0
13526,Kanjrur,1996,0
13527,Kanjrur,1997,0
13528,Kanjrur,1998,0
13529,Kanjrur,1999,0
13530,Kanjrur,2000,0
13531,Kanjrur,2001,0
13532,Kanjrur,2002,0
13533,Kanjrur,2003,0
13534,Kanjrur,2004,0
13535,Kanjrur,2005,0
13536,Kanjrur,2006,0
13537,Kanjrur,2007,0
13538,Kanjrur,2008,0
13539,Kanjrur,2009,0
13540,Kanjrur,2010,0
13541,Kanjrur,2011,0
13542,Kanjrur,2012,0
13543,Kanjrur,2013,0
13544,Kanjrur,2014,0
13545,Kanjrur,2015,0
13546,Kanjrur,2016,0
13547,Kanjrur,2017,0
13548,Kanjrur,2018,0
13549,Kanjrur,2019,0
13550,Enfeh,1970,0
13551,Enfeh,1971,0
13552,Enfeh,1972,0
13553,Enfeh,1973,0
13554,Enfeh,1974,0
13555,Enfeh,1975,0
13556,Enfeh,1976,0
13557,Enfeh,1977,0
13558,Enfeh,1978,0
13559,Enfeh,1979,0
13560,Enfeh,1980,0
13561,Enfeh,1981,0
13562,Enfeh,1982,0
13563,Enfeh,1983,0
13564,Enfeh,1984,0
13565,Enfeh,1985,0
13566,Enfeh,1986,0
13567,Enfeh,1987,0
13568,Enfeh,1988,0
13569,Enfeh,1989,0
13570,Enfeh,1990,0
13571,Enfeh,1991,0
13572,Enfeh,1992,0
13573,Enfeh,1993,0
13574,Enfeh,1994,0
13575,Enfeh,1995,0
13576,Enfeh,1996,0
13577,Enfeh,1997,0
13578,Enfeh,1998,0
13579,Enfeh,1999,0
13580,Enfeh,2000,0
13581,Enfeh,2001,0
13582,Enfeh,2002,0
13583,Enfeh,2003,0
13584,Enfeh,2004,0
13585,Enfeh,2005,0
13586,Enfeh,2006,0
13587,Enfeh,2007,0
13588,Enfeh,2008,0
13589,Enfeh,2009,0
13590,Enfeh,2010,0
13591,Enfeh,2011,0
13592,Enfeh,2012,0
13593,Enfeh,2013,0
13594,Enfeh,2014,0
13595,Enfeh,2015,0
13596,Enfeh,2016,0
13597,Enfeh,2017,0
13598,Enfeh,2018,0
13599,Enfeh,2019,0
13600,Hasawna,1970,0
13601,Hasawna,1971,0
13602,Hasawna,1972,0
13603,Hasawna,1973,0
13604,Hasawna,1974,0
13605,Hasawna,1975,0
13606,Hasawna,1976,0
13607,Hasawna,1977,0
13608,Hasawna,1978,0
13609,Hasawna,1979,0
13610,Hasawna,1980,0
13611,Hasawna,1981,0
13612,Hasawna,1982,0
13613,Hasawna,1983,0
13614,Hasawna,1984,0
13615,Hasawna,1985,0
13616,Hasawna,1986,0
13617,Hasawna,1987,0
13618,Hasawna,1988,0
13619,Hasawna,1989,0
13620,Hasawna,1990,0
13621,Hasawna,1991,0
13622,Hasawna,1992,0
13623,Hasawna,1993,0
13624,Hasawna,1994,0
13625,Hasawna,1995,0
13626,Hasawna,1996,0
13627,Hasawna,1997,0
13628,Hasawna,1998,0
13629,Hasawna,1999,0
13630,Hasawna,2000,0
13631,Hasawna,2001,0
13632,Hasawna,2002,0
13633,Hasawna,2003,0
13634,Hasawna,2004,0
13635,Hasawna,2005,0
13636,Hasawna,2006,0
13637,Hasawna,2007,0
13638,Hasawna,2008,0
13639,Hasawna,2009,0
13640,Hasawna,2010,0
13641,Hasawna,2011,0
13642,Hasawna,2012,0
13643,Hasawna,2013,0
13644,Hasawna,2014,0
13645,Hasawna,2015,0
13646,Hasawna,2016,0
13647,Hasawna,2017,0
13648,Hasawna,2018,0
13649,Hasawna,2019,0
13650,Hato Corozal district,1970,0
13651,Hato Corozal district,1971,0
13652,Hato Corozal district,1972,0
13653,Hato Corozal district,1973,0
13654,Hato Corozal district,1974,0
13655,Hato Corozal district,1975,0
13656,Hato Corozal district,1976,0
13657,Hato Corozal district,1977,0
13658,Hato Corozal district,1978,0
13659,Hato Corozal district,1979,0
13660,Hato Corozal district,1980,0
13661,Hato Corozal district,1981,0
13662,Hato Corozal district,1982,0
13663,Hato Corozal district,1983,0
13664,Hato Corozal district,1984,0
13665,Hato Corozal district,1985,0
13666,Hato Corozal district,1986,0
13667,Hato Corozal district,1987,0
13668,Hato Corozal district,1988,0
13669,Hato Corozal district,1989,0
13670,Hato Corozal district,1990,0
13671,Hato Corozal district,1991,0
13672,Hato Corozal district,1992,0
13673,Hato Corozal district,1993,0
13674,Hato Corozal district,1994,0
13675,Hato Corozal district,1995,0
13676,Hato Corozal district,1996,0
13677,Hato Corozal district,1997,0
13678,Hato Corozal district,1998,0
13679,Hato Corozal district,1999,0
13680,Hato Corozal district,2000,0
13681,Hato Corozal district,2001,0
13682,Hato Corozal district,2002,0
13683,Hato Corozal district,2003,0
13684,Hato Corozal district,2004,0
13685,Hato Corozal district,2005,0
13686,Hato Corozal district,2006,0
13687,Hato Corozal district,2007,0
13688,Hato Corozal district,2008,0
13689,Hato Corozal district,2009,0
13690,Hato Corozal district,2010,0
13691,Hato Corozal district,2011,0
13692,Hato Corozal district,2012,0
13693,Hato Corozal district,2013,0
13694,Hato Corozal district,2014,0
13695,Hato Corozal district,2015,0
13696,Hato Corozal district,2016,0
13697,Hato Corozal district,2017,0
13698,Hato Corozal district,2018,0
13699,Hato Corozal district,2019,0
13700,Bermo,1970,0
13701,Bermo,1971,0
13702,Bermo,1972,0
13703,Bermo,1973,0
13704,Bermo,1974,0
13705,Bermo,1975,0
13706,Bermo,1976,0
13707,Bermo,1977,0
13708,Bermo,1978,0
13709,Bermo,1979,0
13710,Bermo,1980,0
13711,Bermo,1981,0
13712,Bermo,1982,0
13713,Bermo,1983,0
13714,Bermo,1984,0
13715,Bermo,1985,0
13716,Bermo,1986,0
13717,Bermo,1987,0
13718,Bermo,1988,0
13719,Bermo,1989,0
13720,Bermo,1990,0
13721,Bermo,1991,0
13722,Bermo,1992,0
13723,Bermo,1993,0
13724,Bermo,1994,0
13725,Bermo,1995,0
13726,Bermo,1996,0
13727,Bermo,1997,0
13728,Bermo,1998,0
13729,Bermo,1999,0
13730,Bermo,2000,0
13731,Bermo,2001,0
13732,Bermo,2002,0
13733,Bermo,2003,0
13734,Bermo,2004,0
13735,Bermo,2005,0
13736,Bermo,2006,0
13737,Bermo,2007,0
13738,Bermo,2008,0
13739,Bermo,2009,0
13740,Bermo,2010,0
13741,Bermo,2011,0
13742,Bermo,2012,0
13743,Bermo,2013,0
13744,Bermo,2014,0
13745,Bermo,2015,0
13746,Bermo,2016,0
13747,Bermo,2017,0
13748,Bermo,2018,0
13749,Bermo,2019,0
13750,Novoaleksandrovsk,1970,0
13751,Novoaleksandrovsk,1971,0
13752,Novoaleksandrovsk,1972,0
13753,Novoaleksandrovsk,1973,0
13754,Novoaleksandrovsk,1974,0
13755,Novoaleksandrovsk,1975,0
13756,Novoaleksandrovsk,1976,0
13757,Novoaleksandrovsk,1977,0
13758,Novoaleksandrovsk,1978,0
13759,Novoaleksandrovsk,1979,0
13760,Novoaleksandrovsk,1980,0
13761,Novoaleksandrovsk,1981,0
13762,Novoaleksandrovsk,1982,0
13763,Novoaleksandrovsk,1983,0
13764,Novoaleksandrovsk,1984,0
13765,Novoaleksandrovsk,1985,0
13766,Novoaleksandrovsk,1986,0
13767,Novoaleksandrovsk,1987,0
13768,Novoaleksandrovsk,1988,0
13769,Novoaleksandrovsk,1989,0
13770,Novoaleksandrovsk,1990,0
13771,Novoaleksandrovsk,1991,0
13772,Novoaleksandrovsk,1992,0
13773,Novoaleksandrovsk,1993,0
13774,Novoaleksandrovsk,1994,0
13775,Novoaleksandrovsk,1995,0
13776,Novoaleksandrovsk,1996,0
13777,Novoaleksandrovsk,1997,0
13778,Novoaleksandrovsk,1998,0
13779,Novoaleksandrovsk,1999,0
13780,Novoaleksandrovsk,2000,0
13781,Novoaleksandrovsk,2001,0
13782,Novoaleksandrovsk,2002,0
13783,Novoaleksandrovsk,2003,0
13784,Novoaleksandrovsk,2004,0
13785,Novoaleksandrovsk,2005,0
13786,Novoaleksandrovsk,2006,0
13787,Novoaleksandrovsk,2007,0
13788,Novoaleksandrovsk,2008,0
13789,Novoaleksandrovsk,2009,0
13790,Novoaleksandrovsk,2010,0
13791,Novoaleksandrovsk,2011,0
13792,Novoaleksandrovsk,2012,0
13793,Novoaleksandrovsk,2013,0
13794,Novoaleksandrovsk,2014,0
13795,Novoaleksandrovsk,2015,0
13796,Novoaleksandrovsk,2016,0
13797,Novoaleksandrovsk,2017,0
13798,Novoaleksandrovsk,2018,0
13799,Novoaleksandrovsk,2019,0
13800,Bishnupur district,1970,0
13801,Bishnupur district,1971,0
13802,Bishnupur district,1972,0
13803,Bishnupur district,1973,0
13804,Bishnupur district,1974,0
13805,Bishnupur district,1975,0
13806,Bishnupur district,1976,0
13807,Bishnupur district,1977,0
13808,Bishnupur district,1978,0
13809,Bishnupur district,1979,0
13810,Bishnupur district,1980,0
13811,Bishnupur district,1981,0
13812,Bishnupur district,1982,0
13813,Bishnupur district,1983,0
13814,Bishnupur district,1984,0
13815,Bishnupur district,1985,0
13816,Bishnupur district,1986,0
13817,Bishnupur district,1987,0
13818,Bishnupur district,1988,0
13819,Bishnupur district,1989,0
13820,Bishnupur district,1990,0
13821,Bishnupur district,1991,0
13822,Bishnupur district,1992,0
13823,Bishnupur district,1993,0
13824,Bishnupur district,1994,0
13825,Bishnupur district,1995,0
13826,Bishnupur district,1996,0
13827,Bishnupur district,1997,0
13828,Bishnupur district,1998,0
13829,Bishnupur district,1999,0
13830,Bishnupur district,2000,0
13831,Bishnupur district,2001,0
13832,Bishnupur district,2002,0
13833,Bishnupur district,2003,0
13834,Bishnupur district,2004,0
13835,Bishnupur district,2005,0
13836,Bishnupur district,2006,0
13837,Bishnupur district,2007,0
13838,Bishnupur district,2008,0
13839,Bishnupur district,2009,0
13840,Bishnupur district,2010,0
13841,Bishnupur district,2011,0
13842,Bishnupur district,2012,0
13843,Bishnupur district,2013,0
13844,Bishnupur district,2014,0
13845,Bishnupur district,2015,0
13846,Bishnupur district,2016,0
13847,Bishnupur district,2017,0
13848,Bishnupur district,2018,0
13849,Bishnupur district,2019,0
13850,Rapid City,1970,0
13851,Rapid City,1971,0
13852,Rapid City,1972,0
13853,Rapid City,1973,0
13854,Rapid City,1974,0
13855,Rapid City,1975,0
13856,Rapid City,1976,0
13857,Rapid City,1977,0
13858,Rapid City,1978,0
13859,Rapid City,1979,0
13860,Rapid City,1980,0
13861,Rapid City,1981,0
13862,Rapid City,1982,0
13863,Rapid City,1983,0
13864,Rapid City,1984,0
13865,Rapid City,1985,0
13866,Rapid City,1986,0
13867,Rapid City,1987,0
13868,Rapid City,1988,0
13869,Rapid City,1989,0
13870,Rapid City,1990,0
13871,Rapid City,1991,0
13872,Rapid City,1992,0
13873,Rapid City,1993,0
13874,Rapid City,1994,0
13875,Rapid City,1995,0
13876,Rapid City,1996,0
13877,Rapid City,1997,0
13878,Rapid City,1998,0
13879,Rapid City,1999,0
13880,Rapid City,2000,0
13881,Rapid City,2001,0
13882,Rapid City,2002,0
13883,Rapid City,2003,0
13884,Rapid City,2004,0
13885,Rapid City,2005,0
13886,Rapid City,2006,0
13887,Rapid City,2007,0
13888,Rapid City,2008,0
13889,Rapid City,2009,0
13890,Rapid City,2010,0
13891,Rapid City,2011,0
13892,Rapid City,2012,0
13893,Rapid City,2013,0
13894,Rapid City,2014,0
13895,Rapid City,2015,0
13896,Rapid City,2016,0
13897,Rapid City,2017,0
13898,Rapid City,2018,0
13899,Rapid City,2019,0
13900,Gangura,1970,0
13901,Gangura,1971,0
13902,Gangura,1972,0
13903,Gangura,1973,0
13904,Gangura,1974,0
13905,Gangura,1975,0
13906,Gangura,1976,0
13907,Gangura,1977,0
13908,Gangura,1978,0
13909,Gangura,1979,0
13910,Gangura,1980,0
13911,Gangura,1981,0
13912,Gangura,1982,0
13913,Gangura,1983,0
13914,Gangura,1984,0
13915,Gangura,1985,0
13916,Gangura,1986,0
13917,Gangura,1987,0
13918,Gangura,1988,0
13919,Gangura,1989,0
13920,Gangura,1990,0
13921,Gangura,1991,0
13922,Gangura,1992,0
13923,Gangura,1993,0
13924,Gangura,1994,0
13925,Gangura,1995,0
13926,Gangura,1996,0
13927,Gangura,1997,0
13928,Gangura,1998,0
13929,Gangura,1999,0
13930,Gangura,2000,0
13931,Gangura,2001,0
13932,Gangura,2002,0
13933,Gangura,2003,0
13934,Gangura,2004,0
13935,Gangura,2005,0
13936,Gangura,2006,0
13937,Gangura,2007,0
13938,Gangura,2008,0
13939,Gangura,2009,0
13940,Gangura,2010,0
13941,Gangura,2011,0
13942,Gangura,2012,0
13943,Gangura,2013,0
13944,Gangura,2014,0
13945,Gangura,2015,0
13946,Gangura,2016,0
13947,Gangura,2017,0
13948,Gangura,2018,0
13949,Gangura,2019,0
13950,Hennigsdorf,1970,0
13951,Hennigsdorf,1971,0
13952,Hennigsdorf,1972,0
13953,Hennigsdorf,1973,0
13954,Hennigsdorf,1974,0
13955,Hennigsdorf,1975,0
13956,Hennigsdorf,1976,0
13957,Hennigsdorf,1977,0
13958,Hennigsdorf,1978,0
13959,Hennigsdorf,1979,0
